,transaction_id,customer_id,timestamp,merchant_category,merchant_type,merchant,amount,currency,channel,transaction_hour,weekend_transaction
4536333,TX_20db2780,CUST_91730,2024-10-18 18:51:12.512255+00:00,Retail,online,AliExpress,43404.74,RUB,web,18,False
4538039,TX_b7ac6fa6,CUST_91730,2024-10-18 18:58:04.468623+00:00,Entertainment,events,LiveNation,1521.69,SGD,web,18,False
4538849,TX_1d938eee,CUST_91730,2024-10-18 19:01:38.621353+00:00,Restaurant,premium,Capital Grille,32135.82,RUB,web,19,False
4539572,TX_14e837e9,CUST_91730,2024-10-18 19:04:41.623362+00:00,Retail,physical,Best Buy,2227.59,SGD,web,19,False
4540655,TX_82aa64a5,CUST_91730,2024-10-18 19:09:46.091759+00:00,Entertainment,streaming,Disney+,88.66,SGD,web,19,False
4544570,TX_42aab360,CUST_91730,2024-10-18 19:28:14.447829+00:00,Retail,online,AliExpress,844.29,SGD,web,19,False
4545516,TX_f3156e73,CUST_91730,2024-10-18 19:32:43.707884+00:00,Retail,physical,Home Depot,647.95,SGD,web,19,False
4547801,TX_356dcf36,CUST_91730,2024-10-18 19:43:05.436436+00:00,Restaurant,casual,Olive Garden,2465.91,SGD,web,19,False
4549042,TX_e377f8bb,CUST_91730,2024-10-18 19:49:07.258377+00:00,Grocery,online,Amazon Fresh,549.43,SGD,web,19,False
4550754,TX_4e2463f4,CUST_91730,2024-10-18 19:56:53.650117+00:00,Restaurant,fast_food,Subway,513.36,SGD,web,19,False
4551031,TX_168fbac1,CUST_91730,2024-10-18 19:58:10.796143+00:00,Healthcare,pharmacy,Walgreens,35512.01,RUB,web,19,False
4551273,TX_b602eea0,CUST_91730,2024-10-18 19:59:16.483589+00:00,Travel,hotels,Hyatt,2334.55,SGD,web,19,False
4552327,TX_ed53a582,CUST_91730,2024-10-18 20:05:50.632338+00:00,Travel,booking,Kayak,3264.51,SGD,web,20,False
4554589,TX_22d31530,CUST_91730,2024-10-18 20:19:48.201663+00:00,Gas,major,Texaco,631.22,SGD,web,20,False
4556240,TX_2a29e946,CUST_91730,2024-10-18 20:30:22.652666+00:00,Grocery,online,Amazon Fresh,26863.69,RUB,web,20,False
4557449,TX_2bb960a1,CUST_91730,2024-10-18 20:37:35.579309+00:00,Retail,physical,Home Depot,2524.32,SGD,web,20,False
4562440,TX_79a55ee4,CUST_91730,2024-10-18 21:12:39.396533+00:00,Entertainment,streaming,Amazon Prime,4377.56,RUB,web,21,False
4562573,TX_d8b55482,CUST_91730,2024-10-18 21:13:54.494375+00:00,Education,online,Udemy,1708.27,SGD,web,21,False
4563634,TX_ac6b8d08,CUST_91730,2024-10-18 21:23:54.391530+00:00,Gas,major,BP,716.62,SGD,web,21,False
4566428,TX_f8b9cb4d,CUST_91730,2024-10-18 21:50:47.398510+00:00,Travel,booking,Expedia,18.84,BRL,mobile,21,False
4572422,TX_b3959011,CUST_91730,2024-10-18 22:28:29.397343+00:00,Retail,physical,Macy's,5.96,AUD,mobile,22,False
4575452,TX_6473310d,CUST_91730,2024-10-18 22:45:23.408629+00:00,Entertainment,gaming,Xbox Live,19985.96,RUB,web,22,False
4581813,TX_4dac559a,CUST_91730,2024-10-18 23:24:51.423926+00:00,Gas,local,Local Gas Station,1743.37,SGD,web,23,False
4584801,TX_e5ac5106,CUST_91730,2024-10-18 23:44:07.234573+00:00,Education,online,Udemy,37325.99,RUB,web,23,False
4584983,TX_56c60f01,CUST_91730,2024-10-18 23:45:18.538388+00:00,Gas,local,Truck Stop,52524.76,JPY,web,23,False
4587636,TX_64c03c05,CUST_91730,2024-10-19 00:02:58.245941+00:00,Grocery,physical,Food Lion,25615.99,RUB,web,0,True
4592080,TX_1ca49528,CUST_91730,2024-10-19 00:57:39.590075+00:00,Healthcare,pharmacy,CVS Pharmacy,284679.69,NGN,mobile,0,True
4595296,TX_65f40c4b,CUST_91730,2024-10-19 01:20:07.191573+00:00,Travel,transport,Uber,255.43,SGD,web,1,True
4595664,TX_0aca5176,CUST_91730,2024-10-19 01:22:46.433969+00:00,Healthcare,pharmacy,CVS Pharmacy,8280.24,BRL,pos,1,True
4600605,TX_51a214e6,CUST_91730,2024-10-19 01:56:17.633095+00:00,Retail,physical,Costco,7191.49,BRL,web,1,True
4603754,TX_e897b291,CUST_91730,2024-10-19 02:17:40.454705+00:00,Education,online,Coursera,34873.09,RUB,web,2,True
4604034,TX_8ec558cc,CUST_91730,2024-10-19 02:19:31.504549+00:00,Entertainment,streaming,Apple Music,59.11,MXN,pos,2,True
4604227,TX_3ae3842d,CUST_91730,2024-10-19 02:20:41.913960+00:00,Entertainment,streaming,Disney+,18627.19,RUB,web,2,True
4606852,TX_61cebd96,CUST_91730,2024-10-19 02:37:37.665295+00:00,Entertainment,streaming,Disney+,90.0,SGD,pos,2,True
4609647,TX_a1701692,CUST_91730,2024-10-19 02:56:38.444012+00:00,Grocery,online,Amazon Fresh,90.59,MXN,pos,2,True
4611230,TX_e2ad9dd1,CUST_91730,2024-10-19 03:06:59.589829+00:00,Entertainment,events,AMC Theaters,655.22,SGD,web,3,True
4612128,TX_d43d11b9,CUST_91730,2024-10-19 03:13:10.466796+00:00,Gas,major,Shell,5987.61,BRL,mobile,3,True
4614567,TX_26c146f1,CUST_91730,2024-10-19 03:29:26.544815+00:00,Travel,booking,Kayak,209288.94,MXN,web,3,True
4616316,TX_8a1c1f11,CUST_91730,2024-10-19 03:41:21.290375+00:00,Travel,airlines,American Airlines,2218.87,SGD,web,3,True
4624878,TX_2d9fd2d9,CUST_91730,2024-10-19 04:37:23.477328+00:00,Education,supplies,University Bookstore,48602.56,MXN,mobile,4,True
4626285,TX_9153d5a0,CUST_91730,2024-10-19 04:46:44.159636+00:00,Entertainment,gaming,Xbox Live,164.41,RUB,pos,4,True
4628729,TX_d3b4f1cd,CUST_91730,2024-10-19 05:05:09.271052+00:00,Retail,online,Shopify Store,1016.98,SGD,web,5,True
4633209,TX_b39b01c4,CUST_91730,2024-10-19 05:45:45.420457+00:00,Restaurant,casual,Red Lobster,509.48,SGD,web,5,True
4634448,TX_c58bfb94,CUST_91730,2024-10-19 05:56:20.179896+00:00,Retail,online,Amazon,749.96,SGD,web,5,True
4639886,TX_8962e8ea,CUST_91730,2024-10-19 06:47:35.445097+00:00,Education,supplies,Barnes & Noble,1459.29,SGD,web,6,True
4640714,TX_79c6f568,CUST_91730,2024-10-19 06:55:31.386395+00:00,Gas,local,Highway Gas Stop,932174.07,NGN,pos,6,True
4641301,TX_fc14efb3,CUST_91730,2024-10-19 07:00:27.348197+00:00,Grocery,physical,Publix,26234.74,RUB,web,7,True
4642303,TX_487245aa,CUST_91730,2024-10-19 07:06:44.399934+00:00,Education,supplies,Barnes & Noble,2435.34,SGD,web,7,True
4642643,TX_78c52fca,CUST_91730,2024-10-19 07:08:56.273752+00:00,Healthcare,pharmacy,Walgreens,50989.65,JPY,web,7,True
4644601,TX_c75a9307,CUST_91730,2024-10-19 07:21:25.561134+00:00,Restaurant,fast_food,McDonald's,899.27,SGD,web,7,True
4645404,TX_0a845812,CUST_91730,2024-10-19 07:26:27.027595+00:00,Entertainment,gaming,Nintendo eShop,433.56,SGD,web,7,True
4645423,TX_d6053fe5,CUST_91730,2024-10-19 07:26:30.486008+00:00,Entertainment,gaming,Xbox Live,1572.34,SGD,web,7,True
4648192,TX_28d16cab,CUST_91730,2024-10-19 07:43:10.249165+00:00,Grocery,physical,Whole Foods,296.39,EUR,web,7,True
4649347,TX_a1e6859d,CUST_91730,2024-10-19 07:50:07.531638+00:00,Healthcare,medical,Medical Center,1375.6,SGD,web,7,True
4650448,TX_a78a029d,CUST_91730,2024-10-19 07:56:35.438541+00:00,Restaurant,casual,TGI Fridays,531.79,SGD,web,7,True
4652906,TX_a012e9e9,CUST_91730,2024-10-19 08:09:12.283249+00:00,Healthcare,pharmacy,CVS Pharmacy,31559.89,RUB,web,8,True
4654608,TX_ec312e32,CUST_91730,2024-10-19 08:17:09.679576+00:00,Retail,physical,Macy's,629.81,SGD,web,8,True
4655538,TX_cf4e8999,CUST_91730,2024-10-19 08:21:26.309918+00:00,Restaurant,casual,Olive Garden,19679.46,RUB,web,8,True
4659107,TX_b4e4ed1a,CUST_91730,2024-10-19 08:37:20.402643+00:00,Entertainment,streaming,HBO Max,70.06,SGD,pos,8,True
4661186,TX_38a6a984,CUST_91730,2024-10-19 08:46:52.436301+00:00,Gas,major,BP,463.07,GBP,web,8,True
4663335,TX_58a88de3,CUST_91730,2024-10-19 08:56:55.746118+00:00,Grocery,online,Amazon Fresh,367.0,EUR,web,8,True
4668520,TX_1b65ef33,CUST_91730,2024-10-19 09:23:49.276927+00:00,Gas,local,Local Gas Station,35293.63,RUB,web,9,True
4669886,TX_ff155976,CUST_91730,2024-10-19 09:31:02.250393+00:00,Education,online,MasterClass,636.85,SGD,web,9,True
4671380,TX_57f8562c,CUST_91730,2024-10-19 09:38:32.509442+00:00,Travel,booking,Kayak,3546.73,SGD,web,9,True
4672846,TX_7c0da5be,CUST_91730,2024-10-19 09:46:18.596081+00:00,Grocery,physical,Trader Joe's,2047.58,SGD,web,9,True
4674612,TX_c8f51575,CUST_91730,2024-10-19 09:55:35.446806+00:00,Gas,major,Chevron,872.57,SGD,web,9,True
4675421,TX_4eabd622,CUST_91730,2024-10-19 10:00:06.555033+00:00,Gas,local,Highway Gas Stop,34347.4,RUB,web,10,True
4684114,TX_ba46f1d7,CUST_91730,2024-10-19 10:53:05.457935+00:00,Education,online,edX,2080.1,SGD,web,10,True
4684961,TX_dcb1e575,CUST_91730,2024-10-19 10:58:17.434638+00:00,Education,supplies,Chegg,947.57,SGD,web,10,True
4685555,TX_8336d897,CUST_91730,2024-10-19 11:01:48.792392+00:00,Retail,physical,Target,26675.2,RUB,web,11,True
4687366,TX_db9ba5df,CUST_91730,2024-10-19 11:10:56.349106+00:00,Entertainment,streaming,HBO Max,19776.92,RUB,web,11,True
4689386,TX_ab3f7460,CUST_91730,2024-10-19 11:21:35.502907+00:00,Gas,major,Texaco,717.25,SGD,web,11,True
4690252,TX_c91049f4,CUST_91730,2024-10-19 11:26:16.650964+00:00,Healthcare,pharmacy,DuaneReade,2194.15,SGD,web,11,True
4693971,TX_ee80efd1,CUST_91730,2024-10-19 11:46:00.267922+00:00,Travel,hotels,Hyatt,17.86,BRL,web,11,True
4695047,TX_c1bdbb32,CUST_91730,2024-10-19 11:51:21.424152+00:00,Gas,local,Highway Gas Stop,1988.48,SGD,web,11,True
4696171,TX_ae77d8ff,CUST_91730,2024-10-19 11:57:10.298587+00:00,Education,online,Coursera,44.06,MXN,web,11,True
4698041,TX_eb3423ef,CUST_91730,2024-10-19 12:06:08.583670+00:00,Restaurant,premium,Morton's,2323.51,SGD,web,12,True
4700707,TX_ab7b5dd2,CUST_91730,2024-10-19 12:18:21.477895+00:00,Entertainment,events,Regal Cinemas,36319.82,RUB,web,12,True
4702767,TX_571b32aa,CUST_91730,2024-10-19 12:27:38.722638+00:00,Restaurant,fast_food,Taco Bell,437.71,SGD,web,12,True
4704772,TX_e62bb5a9,CUST_91730,2024-10-19 12:37:01.662466+00:00,Grocery,physical,Trader Joe's,1125.24,SGD,web,12,True
4708839,TX_9a3f1c3d,CUST_91730,2024-10-19 12:55:43.397099+00:00,Healthcare,pharmacy,Walgreens,1205.04,SGD,web,12,True
4709607,TX_71877903,CUST_91730,2024-10-19 12:59:14.467510+00:00,Entertainment,gaming,Epic Games,2255.03,SGD,web,12,True
4711314,TX_acebf9e5,CUST_91730,2024-10-19 13:07:57.521994+00:00,Retail,physical,Best Buy,1279.38,SGD,web,13,True
4713649,TX_c38b4c1e,CUST_91730,2024-10-19 13:20:21.280836+00:00,Retail,online,Shopify Store,44573.04,RUB,web,13,True
4715101,TX_feb3fc72,CUST_91730,2024-10-19 13:27:38.589085+00:00,Healthcare,pharmacy,DuaneReade,36018.86,RUB,web,13,True
4717183,TX_58a11167,CUST_91730,2024-10-19 13:38:55.598986+00:00,Education,online,MasterClass,33876.4,RUB,web,13,True
4718837,TX_3311451d,CUST_91730,2024-10-19 13:47:40.409785+00:00,Gas,local,Truck Stop,1056.32,EUR,web,13,True
4724691,TX_5e5e8809,CUST_91730,2024-10-19 14:23:03.878647+00:00,Retail,physical,IKEA,32668.86,RUB,web,14,True
4725727,TX_e6cb2839,CUST_91730,2024-10-19 14:29:25.403482+00:00,Gas,major,Mobil,2230.34,SGD,web,14,True
4727561,TX_b2212791,CUST_91730,2024-10-19 14:40:47.453370+00:00,Healthcare,medical,Lab Corp,27145.72,RUB,web,14,True
4729292,TX_d39e6b2a,CUST_91730,2024-10-19 14:51:49.561656+00:00,Gas,major,Shell,3017.27,BRL,mobile,14,True
4734673,TX_a222ab23,CUST_91730,2024-10-19 15:25:25.459365+00:00,Education,online,MasterClass,2205.74,SGD,web,15,True
4741233,TX_c72e718e,CUST_91730,2024-10-19 16:05:06.404821+00:00,Grocery,physical,Aldi,574.67,SGD,web,16,True
4742884,TX_2ba98eef,CUST_91730,2024-10-19 16:14:03.395970+00:00,Education,supplies,University Bookstore,1805.47,SGD,web,16,True
4743085,TX_151fc535,CUST_91730,2024-10-19 16:14:59.598079+00:00,Restaurant,casual,Olive Garden,20657.68,RUB,web,16,True
4743242,TX_d364a8ce,CUST_91730,2024-10-19 16:15:46.583088+00:00,Healthcare,medical,Urgent Care,1665.25,SGD,web,16,True
4743592,TX_8586c3c0,CUST_91730,2024-10-19 16:17:33.685727+00:00,Restaurant,casual,Chili's,24572.88,RUB,web,16,True
4743799,TX_b7834f1e,CUST_91730,2024-10-19 16:18:38.667697+00:00,Entertainment,streaming,Apple Music,1396.35,SGD,web,16,True
4745911,TX_d988c035,CUST_91730,2024-10-19 16:29:57.415639+00:00,Restaurant,fast_food,Burger King,516.47,SGD,web,16,True
4745966,TX_9f905c20,CUST_91730,2024-10-19 16:30:15.629660+00:00,Grocery,online,Amazon Fresh,928.82,SGD,web,16,True
4749266,TX_d7375ab1,CUST_91730,2024-10-19 16:48:05.523848+00:00,Travel,hotels,Sheraton,36909.98,RUB,web,16,True
4749944,TX_8f5b0511,CUST_91730,2024-10-19 16:51:46.452017+00:00,Education,supplies,Chegg,30034.77,RUB,web,16,True
4751575,TX_a0013909,CUST_91730,2024-10-19 17:00:20.612027+00:00,Travel,transport,Lyft,20659.07,RUB,web,17,True
4751657,TX_e91da682,CUST_91730,2024-10-19 17:00:43.322076+00:00,Healthcare,medical,Local Hospital,652.87,SGD,web,17,True
4752737,TX_d2685df6,CUST_91730,2024-10-19 17:05:50.938986+00:00,Travel,transport,Lyft,4742.11,MXN,pos,17,True
4753581,TX_d19ac668,CUST_91730,2024-10-19 17:09:51.262730+00:00,Education,online,edX,36073.57,RUB,web,17,True
4754635,TX_edbe0b24,CUST_91730,2024-10-19 17:14:42.734349+00:00,Healthcare,pharmacy,Walgreens,643.6,SGD,web,17,True
4755562,TX_eeb0f192,CUST_91730,2024-10-19 17:19:02.453287+00:00,Gas,major,Mobil,1943.87,SGD,web,17,True
4756851,TX_5bf10956,CUST_91730,2024-10-19 17:24:47.586187+00:00,Education,supplies,University Bookstore,266.9,RUB,web,17,True
4757659,TX_39ec419c,CUST_91730,2024-10-19 17:28:43.688743+00:00,Education,supplies,Chegg,642.59,SGD,web,17,True
4759041,TX_469c1462,CUST_91730,2024-10-19 17:35:04.375203+00:00,Entertainment,streaming,Disney+,338.93,SGD,web,17,True
4759134,TX_9472f8e2,CUST_91730,2024-10-19 17:35:31.544734+00:00,Gas,major,Exxon,2251.78,SGD,web,17,True
4761046,TX_afd8976d,CUST_91730,2024-10-19 17:44:15.227391+00:00,Education,online,Skillshare,53551.15,JPY,web,17,True
4761175,TX_79ed7ad3,CUST_91730,2024-10-19 17:44:49.309171+00:00,Entertainment,streaming,Spotify,7018.59,RUB,web,17,True
4762626,TX_5ee1b65c,CUST_91730,2024-10-19 17:51:17.339816+00:00,Education,online,Udemy,34874.38,RUB,web,17,True
4767595,TX_3099a745,CUST_91730,2024-10-19 18:12:48.863596+00:00,Retail,physical,Home Depot,32630.29,RUB,web,18,True
4767875,TX_92f8c156,CUST_91730,2024-10-19 18:13:56.396579+00:00,Retail,online,AliExpress,1398.98,AUD,web,18,True
4768483,TX_ca382876,CUST_91730,2024-10-19 18:16:11.400127+00:00,Travel,booking,Expedia,3561.21,SGD,web,18,True
4769196,TX_e503ca69,CUST_91730,2024-10-19 18:19:06.420874+00:00,Gas,local,Truck Stop,1095.58,SGD,web,18,True
4772390,TX_1822fb95,CUST_91730,2024-10-19 18:32:42.244823+00:00,Restaurant,fast_food,McDonald's,25376.17,RUB,web,18,True
4774560,TX_874b832c,CUST_91730,2024-10-19 18:41:50.222707+00:00,Healthcare,pharmacy,DuaneReade,647.64,AUD,web,18,True
4775916,TX_00ed9fd3,CUST_91730,2024-10-19 18:47:35.463934+00:00,Healthcare,medical,Medical Center,2647.28,SGD,web,18,True
4776315,TX_6e4ba777,CUST_91730,2024-10-19 18:49:09.589586+00:00,Education,online,Skillshare,392.49,EUR,web,18,True
4776443,TX_b5a6ec75,CUST_91730,2024-10-19 18:49:39.402120+00:00,Gas,major,Texaco,36991.5,RUB,web,18,True
4778275,TX_e84b0da0,CUST_91730,2024-10-19 18:57:24.364454+00:00,Gas,major,BP,517.27,AUD,web,18,True
4778746,TX_629a5415,CUST_91730,2024-10-19 18:59:22.233943+00:00,Travel,hotels,Sheraton,47843.61,RUB,web,18,True
4779217,TX_35ce044d,CUST_91730,2024-10-19 19:01:23.909612+00:00,Healthcare,medical,Medical Center,1187.24,NGN,mobile,19,True
4783953,TX_40d1ea7f,CUST_91730,2024-10-19 19:23:27.879312+00:00,Gas,local,Truck Stop,27905.7,RUB,web,19,True
4786208,TX_57a773f5,CUST_91730,2024-10-19 19:33:39.397917+00:00,Restaurant,casual,TGI Fridays,156.27,SGD,web,19,True
4787366,TX_067e8242,CUST_91730,2024-10-19 19:38:41.366863+00:00,Gas,major,Exxon,35221.9,RUB,web,19,True
4787487,TX_72a94a50,CUST_91730,2024-10-19 19:39:13.169315+00:00,Retail,physical,IKEA,657.05,SGD,web,19,True
4790556,TX_934d0871,CUST_91730,2024-10-19 19:53:39.297456+00:00,Entertainment,streaming,Spotify,8664.44,RUB,web,19,True
4794230,TX_e7baddbc,CUST_91730,2024-10-19 20:14:21.416126+00:00,Education,online,MasterClass,1141.93,SGD,web,20,True
4794558,TX_980c1063,CUST_91730,2024-10-19 20:16:09.636316+00:00,Grocery,online,Amazon Fresh,589.97,SGD,web,20,True
4796980,TX_c26cc0bd,CUST_91730,2024-10-19 20:31:21.451602+00:00,Retail,physical,Target,2015.25,AUD,web,20,True
4797567,TX_922dde4e,CUST_91730,2024-10-19 20:35:12.295720+00:00,Travel,airlines,American Airlines,1919.33,SGD,web,20,True
4802566,TX_f77b36ab,CUST_91730,2024-10-19 21:09:56.549471+00:00,Retail,online,Shopify Store,2186.72,SGD,web,21,True
4804174,TX_0ea0ee5b,CUST_91730,2024-10-19 21:24:54.283615+00:00,Travel,hotels,Hilton,4913.86,USD,web,21,True
4804440,TX_c76cf0c7,CUST_91730,2024-10-19 21:27:40.473952+00:00,Restaurant,fast_food,McDonald's,168.22,SGD,web,21,True
4808038,TX_abbadd56,CUST_91730,2024-10-19 22:01:05.783561+00:00,Education,online,Coursera,30540.15,RUB,web,22,True
4814895,TX_c4a7231f,CUST_91730,2024-10-19 22:39:59.391576+00:00,Retail,online,Etsy,1507.2,SGD,web,22,True
4815950,TX_57e1ec51,CUST_91730,2024-10-19 22:45:43.266446+00:00,Retail,physical,Best Buy,33335.38,RUB,web,22,True
4817632,TX_706c738a,CUST_91730,2024-10-19 22:55:33.508489+00:00,Restaurant,premium,Ruth's Chris,34650.93,RUB,web,22,True
4819404,TX_94a61cc4,CUST_91730,2024-10-19 23:06:29.780407+00:00,Grocery,physical,Food Lion,22633.37,RUB,web,23,True
4820708,TX_6630aec0,CUST_91730,2024-10-19 23:15:14.603619+00:00,Entertainment,events,Ticketmaster,2505.03,SGD,web,23,True
4822043,TX_628c7216,CUST_91730,2024-10-19 23:24:09.639138+00:00,Restaurant,casual,TGI Fridays,25035.69,RUB,pos,23,True
4823592,TX_9b5a2df9,CUST_91730,2024-10-19 23:34:37.513475+00:00,Restaurant,premium,Capital Grille,1984.97,SGD,web,23,True
4824144,TX_6086df24,CUST_91730,2024-10-19 23:38:22.351195+00:00,Restaurant,casual,Red Lobster,372.05,SGD,web,23,True
4825678,TX_8edf3105,CUST_91730,2024-10-19 23:48:45.664781+00:00,Education,supplies,Chegg,1590.32,SGD,web,23,True
4827051,TX_ed4a8146,CUST_91730,2024-10-19 23:57:46.267740+00:00,Retail,online,Shopify Store,68595.73,MXN,mobile,23,True
4827443,TX_abe87cc6,CUST_91730,2024-10-20 00:01:08.722363+00:00,Entertainment,events,LiveNation,11161.08,MXN,pos,0,True
4828911,TX_7b12c0de,CUST_91730,2024-10-20 00:19:04.752924+00:00,Grocery,online,Walmart Grocery,613.92,SGD,web,0,True
4829540,TX_97d1d5d8,CUST_91730,2024-10-20 00:26:59.434358+00:00,Education,supplies,Chegg,1098.62,SGD,web,0,True
4831106,TX_82e389e8,CUST_91730,2024-10-20 00:45:10.417063+00:00,Restaurant,fast_food,Wendy's,411.24,SGD,web,0,True
4833726,TX_5569113e,CUST_91730,2024-10-20 01:09:02.417562+00:00,Grocery,online,FreshDirect,320.65,RUB,mobile,1,True
4835486,TX_3a988c6a,CUST_91730,2024-10-20 01:20:34.704980+00:00,Gas,local,Highway Gas Stop,653.39,SGD,web,1,True
4836791,TX_b86bd5fc,CUST_91730,2024-10-20 01:29:00.094538+00:00,Education,online,MasterClass,8603.51,BRL,pos,1,True
4836847,TX_14828bad,CUST_91730,2024-10-20 01:29:27.733975+00:00,Restaurant,premium,Morton's,282917.93,NGN,web,1,True
4837533,TX_46792e33,CUST_91730,2024-10-20 01:34:09.512105+00:00,Restaurant,fast_food,Taco Bell,483.13,SGD,web,1,True
4838295,TX_7dbb42cd,CUST_91730,2024-10-20 01:39:11.589273+00:00,Retail,online,eBay,38361.32,MXN,web,1,True
4838535,TX_a60477d7,CUST_91730,2024-10-20 01:40:42.256313+00:00,Healthcare,medical,Urgent Care,30145.66,RUB,web,1,True
4838817,TX_80f27d26,CUST_91730,2024-10-20 01:42:35.507102+00:00,Gas,local,Truck Stop,8457.67,BRL,pos,1,True
4839517,TX_946c9244,CUST_91730,2024-10-20 01:47:17.347274+00:00,Retail,physical,IKEA,31337.6,RUB,web,1,True
4841412,TX_c84d0e84,CUST_91730,2024-10-20 02:00:14.064080+00:00,Gas,local,Highway Gas Stop,28194.01,MXN,pos,2,True
4841660,TX_6c4eeabd,CUST_91730,2024-10-20 02:02:05.768784+00:00,Travel,airlines,American Airlines,398078.98,RUB,pos,2,True
4844761,TX_c49f499b,CUST_91730,2024-10-20 02:22:35.430988+00:00,Entertainment,gaming,Nintendo eShop,336950.3,NGN,web,2,True
4850807,TX_d56d4ffb,CUST_91730,2024-10-20 03:02:34.173754+00:00,Restaurant,fast_food,Subway,129.27,AUD,mobile,3,True
4851953,TX_58d036e5,CUST_91730,2024-10-20 03:09:51.267073+00:00,Healthcare,pharmacy,CVS Pharmacy,188945.45,JPY,mobile,3,True
4854899,TX_6ccb4fda,CUST_91730,2024-10-20 03:29:25.464100+00:00,Education,supplies,Barnes & Noble,2036.55,SGD,web,3,True
4856262,TX_6c6ec78d,CUST_91730,2024-10-20 03:38:49.276198+00:00,Gas,local,Truck Stop,29682.73,MXN,pos,3,True
4860220,TX_10ae805d,CUST_91730,2024-10-20 04:04:30.334692+00:00,Travel,hotels,Holiday Inn,811.65,SGD,web,4,True
4862589,TX_1b7f3dc4,CUST_91730,2024-10-20 04:20:24.541898+00:00,Entertainment,gaming,Nintendo eShop,2590.29,SGD,web,4,True
4864322,TX_dae857bb,CUST_91730,2024-10-20 04:31:57.451148+00:00,Healthcare,pharmacy,CVS Pharmacy,35.1,MXN,web,4,True
4864378,TX_fc1d9e94,CUST_91730,2024-10-20 04:32:17.772105+00:00,Grocery,online,Instacart,29404.36,RUB,web,4,True
4870321,TX_9a5ee9dc,CUST_91730,2024-10-20 05:15:22.570158+00:00,Education,online,Skillshare,1194.39,SGD,web,5,True
4871516,TX_488ff199,CUST_91730,2024-10-20 05:26:12.401425+00:00,Retail,physical,Macy's,1102.48,SGD,web,5,True
4872489,TX_bf9f4f75,CUST_91730,2024-10-20 05:35:01.613889+00:00,Gas,local,Local Gas Station,1326.57,EUR,web,5,True
4873187,TX_62e8081e,CUST_91730,2024-10-20 05:41:52.545348+00:00,Healthcare,medical,Lab Corp,27619.35,RUB,web,5,True
4883200,TX_59fb57cb,CUST_91730,2024-10-20 07:09:43.757518+00:00,Education,supplies,Barnes & Noble,176490.16,RUB,mobile,7,True
4883255,TX_05039af5,CUST_91730,2024-10-20 07:10:09.647867+00:00,Travel,transport,Careem,23730.5,RUB,web,7,True
4883563,TX_ce645945,CUST_91730,2024-10-20 07:11:53.403950+00:00,Healthcare,pharmacy,CVS Pharmacy,1775.44,SGD,web,7,True
4887547,TX_002de3c9,CUST_91730,2024-10-20 07:35:49.754083+00:00,Travel,transport,Uber,24159.98,RUB,web,7,True
4891082,TX_44e379b8,CUST_91730,2024-10-20 07:58:11.460370+00:00,Education,supplies,University Bookstore,997.38,SGD,web,7,True
4893351,TX_f20ddb3f,CUST_91730,2024-10-20 08:08:44.641587+00:00,Education,supplies,University Bookstore,2422.91,SGD,web,8,True
4898345,TX_d12ad7e7,CUST_91730,2024-10-20 08:31:19.637853+00:00,Gas,major,Exxon,881.8,SGD,web,8,True
4898889,TX_3930eada,CUST_91730,2024-10-20 08:33:27.421159+00:00,Restaurant,fast_food,McDonald's,320.85,SGD,web,8,True
4903928,TX_2a8b7fff,CUST_91730,2024-10-20 08:56:43.822921+00:00,Gas,major,Chevron,27736.05,RUB,web,8,True
4905301,TX_31964f6b,CUST_91730,2024-10-20 09:03:28.458275+00:00,Education,online,edX,1119.96,SGD,web,9,True
4905312,TX_660662b1,CUST_91730,2024-10-20 09:03:33.517789+00:00,Entertainment,gaming,Epic Games,2463.8,SGD,web,9,True
4906209,TX_8b454bbd,CUST_91730,2024-10-20 09:08:31.287112+00:00,Retail,online,eBay,53071.16,RUB,web,9,True
